protection,endpoint,arm,strength,missing_case,waterbodies,L1_TWh,L2_TWh,L3_TWh,L2_fraction_L1,L3_fraction_L1,environmental_candidates,L3_positive_waterbodies,cost_excluded_after_access,model,experiment,period,ice_error_case
conservative,lower,no_maintenance,0.5,restricted,199976,15540.34111921807,4705.692099822189,583.6845115602296,0.30280494255064083,0.03755931141295297,87055,6224,2416,MPI-ESM1-2-LR,ssp585,2081_2100,historical_error_shorter_ice
conservative,lower,no_institutions,0.5,unadjusted,199976,15540.34111921807,4784.210181257369,717.9385831830548,0.30785747523527285,0.046198379924570064,87055,5875,2765,MPI-ESM1-2-LR,ssp585,2081_2100,historical_error_shorter_ice
conservative,lower,no_institutions,0.5,restricted,199976,15540.34111921807,4705.692099822189,696.8561706519113,0.30280494255064083,0.044841755100867076,87055,5850,2790,MPI-ESM1-2-LR,ssp585,2081_2100,historical_error_shorter_ice
conservative,upper,codex_primary,0.0,unadjusted,199976,15540.34111921807,7464.406686905384,2405.713623680502,0.48032450701320023,0.1548044283729049,96236,13787,3346,MPI-ESM1-2-LR,ssp585,2081_2100,historical_error_shorter_ice
conservative,upper,codex_primary,0.0,restricted,199976,15540.34111921807,7464.406686905384,2405.713623680502,0.48032450701320023,0.1548044283729049,96236,13787,3346,MPI-ESM1-2-LR,ssp585,2081_2100,historical_error_shorter_ice
conservative,upper,codex_primary,0.25,unadjusted,199976,15540.34111921807,6426.172371443212,1890.3594214289635,0.4135155285295663,0.12164208024309309,96236,13463,3670,MPI-ESM1-2-LR,ssp585,2081_2100,historical_error_shorter_ice
conservative,upper,codex_primary,0.25,restricted,199976,15540.34111921807,6385.4080736854485,1844.8895148443153,0.4108924009260575,0.11871615305553491,96236,13441,3692,MPI-ESM1-2-LR,ssp585,2081_2100,historical_error_shorter_ice
conservative,upper,codex_primary,0.5,unadjusted,199976,15540.34111921807,5387.938055981037,1419.0058634491174,0.34670655004593215,0.09131111425181614,96236,12932,4201,MPI-ESM1-2-LR,ssp585,2081_2100,historical_error_shorter_ice
conservative,upper,codex_primary,0.5,restricted,199976,15540.34111921807,5306.409460465514,1341.337598997748,0.3414602948389148,0.08631326614439458,96236,12888,4245,MPI-ESM1-2-LR,ssp585,2081_2100,historical_error_shorter_ice
conservative,upper,codex_primary,0.75,unadjusted,199976,15540.34111921807,4349.703740518865,1021.1010401507601,0.27989757156229816,0.06570647531591237,96236,12459,4674,MPI-ESM1-2-LR,ssp585,2081_2100,historical_error_shorter_ice
conservative,upper,codex_primary,0.75,restricted,199976,15540.34111921807,4227.410847245579,926.3202671488903,0.27202818875177215,0.05960746035383676,96236,12401,4732,MPI-ESM1-2-LR,ssp585,2081_2100,historical_error_shorter_ice
conservative,upper,no_ecology,0.5,unadjusted,199976,15540.34111921807,7464.406686905384,1891.552518826865,0.48032450701320023,0.12171885445214993,96236,12932,4201,MPI-ESM1-2-LR,ssp585,2081_2100,historical_error_shorter_ice
conservative,upper,no_ecology,0.5,restricted,199976,15540.34111921807,7464.406686905384,1832.4997771596873,0.48032450701320023,0.11791889013900175,96236,12888,4245,MPI-ESM1-2-LR,ssp585,2081_2100,historical_error_shorter_ice
conservative,upper,no_maintenance,0.5,unadjusted,199976,15540.34111921807,5387.938055981037,1476.9161435423405,0.34670655004593215,0.09503756270291273,96236,13787,3346,MPI-ESM1-2-LR,ssp585,2081_2100,historical_error_shorter_ice
conservative,upper,no_maintenance,0.5,restricted,199976,15540.34111921807,5306.409460465514,1400.0106024064817,0.3414602948389148,0.0900887948125636,96236,13787,3346,MPI-ESM1-2-LR,ssp585,2081_2100,historical_error_shorter_ice
conservative,upper,no_institutions,0.5,unadjusted,199976,15540.34111921807,5387.938055981037,1737.8219541958058,0.34670655004593215,0.11182649987307655,96236,12932,4201,MPI-ESM1-2-LR,ssp585,2081_2100,historical_error_shorter_ice
conservative,upper,no_institutions,0.5,restricted,199976,15540.34111921807,5306.409460465514,1690.4962993785618,0.3414602948389148,0.10878115778861494,96236,12888,4245,MPI-ESM1-2-LR,ssp585,2081_2100,historical_error_shorter_ice
core,lower,codex_primary,0.0,unadjusted,199976,17984.559534918462,6757.981781381439,1554.9162251878236,0.37576576553127566,0.08645839905997305,45362,7980,2457,MRI-ESM2-0,historical,1995_2014,central
core,lower,codex_primary,0.0,restricted,199976,17984.559534918462,6757.981781381439,1554.9162251878236,0.37576576553127566,0.08645839905997305,45362,7980,2457,MRI-ESM2-0,historical,1995_2014,central
core,lower,codex_primary,0.25,unadjusted,199976,17984.559534918462,5847.026835305585,1226.7413268641596,0.3251137078977728,0.06821080741412339,45362,7846,2591,MRI-ESM2-0,historical,1995_2014,central
core,lower,codex_primary,0.25,restricted,199976,17984.559534918462,5792.529708433735,1198.805049608875,0.32208349040670553,0.06665745954363235,45362,7843,2594,MRI-ESM2-0,historical,1995_2014,central
core,lower,codex_primary,0.5,unadjusted,199976,17984.559534918462,4936.071889229732,937.2390108704196,0.27446165026426994,0.052113537117809035,45362,7684,2753,MRI-ESM2-0,historical,1995_2014,central
core,lower,codex_primary,0.5,restricted,199976,17984.559534918462,4827.07763548603,890.0583480813954,0.26840121528213534,0.049490138824544234,45362,7675,2762,MRI-ESM2-0,historical,1995_2014,central
core,lower,codex_primary,0.75,unadjusted,199976,17984.559534918462,4025.1169431538788,686.486720224827,0.22380959263076708,0.038170894254705434,45362,7582,2855,MRI-ESM2-0,historical,1995_2014,central
core,lower,codex_primary,0.75,restricted,199976,17984.559534918462,3861.625562538326,628.6887880529633,0.2147189401575652,0.03495714125399144,45362,7559,2878,MRI-ESM2-0,historical,1995_2014,central
core,lower,no_ecology,0.5,unadjusted,199976,17984.559534918462,6757.981781381439,1251.6816769052891,0.37576576553127566,0.06959757198807394,45362,7684,2753,MRI-ESM2-0,historical,1995_2014,central
core,lower,no_ecology,0.5,restricted,199976,17984.559534918462,6757.981781381439,1216.2479370882488,0.37576576553127566,0.06762734081570394,45362,7675,2762,MRI-ESM2-0,historical,1995_2014,central
core,lower,no_maintenance,0.5,unadjusted,199976,17984.559534918462,4936.071889229732,945.884530344245,0.27446165026426994,0.052594256117740025,45362,7980,2457,MRI-ESM2-0,historical,1995_2014,central
core,lower,no_maintenance,0.5,restricted,199976,17984.559534918462,4827.07763548603,898.3234274629555,0.26840121528213534,0.04994970411806798,45362,7980,2457,MRI-ESM2-0,historical,1995_2014,central
core,lower,no_institutions,0.5,unadjusted,199976,17984.559534918462,4936.071889229732,1153.608578124849,0.27446165026426994,0.06414438873996471,45362,7684,2753,MRI-ESM2-0,historical,1995_2014,central
core,lower,no_institutions,0.5,restricted,199976,17984.559534918462,4827.07763548603,1124.7822218641136,0.26840121528213534,0.06254154958203223,45362,7675,2762,MRI-ESM2-0,historical,1995_2014,central
core,upper,codex_primary,0.0,unadjusted,199976,17984.559534918462,7948.475060929622,3684.78015753161,0.4419610636277759,0.20488576049790455,56459,17392,3050,MRI-ESM2-0,historical,1995_2014,central
core,upper,codex_primary,0.0,restricted,199976,17984.559534918462,7948.475060929622,3684.78015753161,0.4419610636277759,0.20488576049790455,56459,17392,3050,MRI-ESM2-0,historical,1995_2014,central
core,upper,codex_primary,0.25,unadjusted,199976,17984.559534918462,6883.4392962394995,2914.565477704598,0.3827416113736203,0.16205931938704063,56459,17168,3274,MRI-ESM2-0,historical,1995_2014,central
core,upper,codex_primary,0.25,restricted,199976,17984.559534918462,6825.678323329052,2847.726559236975,0.37952991342804093,0.1583428581449485,56459,17163,3279,MRI-ESM2-0,historical,1995_2014,central
core,upper,codex_primary,0.5,unadjusted,199976,17984.559534918462,5818.4035315493775,2235.2745500362385,0.32352215911946475,0.124288534600821,56459,16931,3511,MRI-ESM2-0,historical,1995_2014,central
core,upper,codex_primary,0.5,restricted,199976,17984.559534918462,5702.881585728482,2121.6515621161643,0.31709876322830594,0.11797072694478883,56459,16920,3522,MRI-ESM2-0,historical,1995_2014,central
core,upper,codex_primary,0.75,unadjusted,199976,17984.559534918462,4753.367766859254,1642.215346156671,0.26430270686530905,0.0913125141023431,56459,16754,3688,MRI-ESM2-0,historical,1995_2014,central
core,upper,codex_primary,0.75,restricted,199976,17984.559534918462,4580.084848127913,1501.694318388275,0.25466761302857105,0.08349908795223009,56459,16723,3719,MRI-ESM2-0,historical,1995_2014,central
core,upper,no_ecology,0.5,unadjusted,199976,17984.559534918462,7948.475060929622,2983.4580406338146,0.4419610636277759,0.165889969940114,56459,16931,3511,MRI-ESM2-0,historical,1995_2014,central
core,upper,no_ecology,0.5,restricted,199976,17984.559534918462,7948.475060929622,2896.1407399548407,0.4419610636277759,0.1610348440467364,56459,16920,3522,MRI-ESM2-0,historical,1995_2014,central
core,upper,no_maintenance,0.5,unadjusted,199976,17984.559534918462,5818.4035315493775,2249.0168111122853,0.32352215911946475,0.12505264900959287,56459,17392,3050,MRI-ESM2-0,historical,1995_2014,central
core,upper,no_maintenance,0.5,restricted,199976,17984.559534918462,5702.881585728482,2134.8984370210087,0.31709876322830594,0.11870729627133389,56459,17392,3050,MRI-ESM2-0,historical,1995_2014,central
core,upper,no_institutions,0.5,unadjusted,199976,17984.559534918462,5818.4035315493775,2744.5440788484943,0.32352215911946475,0.1526055766625667,56459,16931,3511,MRI-ESM2-0,historical,1995_2014,central
core,upper,no_institutions,0.5,restricted,199976,17984.559534918462,5702.881585728482,2678.677308897196,0.31709876322830594,0.14894317003962923,56459,16920,3522,MRI-ESM2-0,historical,1995_2014,central
conservative,lower,codex_primary,0.0,unadjusted,199976,17984.559534918462,4851.8290547005945,1060.7632103381022,0.26977747468768304,0.058981884336869385,36828,6267,1666,MRI-ESM2-0,historical,1995_2014,central
conservative,lower,codex_primary,0.0,restricted,199976,17984.559534918462,4851.8290547005945,1060.7632103381022,0.26977747468768304,0.058981884336869385,36828,6267,1666,MRI-ESM2-0,historical,1995_2014,central
conservative,lower,codex_primary,0.25,unadjusted,199976,17984.559534918462,4194.871503121123,839.0955991687699,0.23324849824519997,0.04665644424260704,36828,6187,1746,MRI-ESM2-0,historical,1995_2014,central
conservative,lower,codex_primary,0.25,restricted,199976,17984.559534918462,4158.307797386717,820.4307094244374,0.23121543729291946,0.04561861567037577,36828,6185,1748,MRI-ESM2-0,historical,1995_2014,central
conservative,lower,codex_primary,0.5,unadjusted,199976,17984.559534918462,3537.91395154165,643.5224218309902,0.19671952180271676,0.03578193953438447,36828,6116,1817,MRI-ESM2-0,historical,1995_2014,central
conservative,lower,codex_primary,0.5,restricted,199976,17984.559534918462,3464.786540072839,611.9624333615241,0.1926533998981559,0.03402710153525584,36828,6111,1822,MRI-ESM2-0,historical,1995_2014,central
conservative,lower,codex_primary,0.75,unadjusted,199976,17984.559534918462,2880.9563999621782,473.198353614071,0.16019054536023364,0.026311367409099926,36828,6058,1875,MRI-ESM2-0,historical,1995_2014,central
conservative,lower,codex_primary,0.75,restricted,199976,17984.559534918462,2771.2652827589627,434.3947139186503,0.1540913625033924,0.024153758843814786,36828,6041,1892,MRI-ESM2-0,historical,1995_2014,central
conservative,lower,no_ecology,0.5,unadjusted,199976,17984.559534918462,4851.8290547005945,861.3800521501889,0.26977747468768304,0.047895532302459264,36828,6116,1817,MRI-ESM2-0,historical,1995_2014,central
conservative,lower,no_ecology,0.5,restricted,199976,17984.559534918462,4851.8290547005945,837.9339750964863,0.26977747468768304,0.04659185416632364,36828,6111,1822,MRI-ESM2-0,historical,1995_2014,central
conservative,lower,no_maintenance,0.5,unadjusted,199976,17984.559534918462,3537.91395154165,648.8751052354977,0.19671952180271676,0.03607956613981314,36828,6267,1666,MRI-ESM2-0,historical,1995_2014,central
conservative,lower,no_maintenance,0.5,restricted,199976,17984.559534918462,3464.786540072839,616.997380842119,0.1926533998981559,0.03430706098996582,36828,6267,1666,MRI-ESM2-0,historical,1995_2014,central
conservative,lower,no_institutions,0.5,unadjusted,199976,17984.559534918462,3537.91395154165,785.4335420982449,0.19671952180271676,0.04367265934832948,36828,6116,1817,MRI-ESM2-0,historical,1995_2014,central
conservative,lower,no_institutions,0.5,restricted,199976,17984.559534918462,3464.786540072839,766.1127466329704,0.1926533998981559,0.04259836028485997,36828,6111,1822,MRI-ESM2-0,historical,1995_2014,central
conservative,upper,codex_primary,0.0,unadjusted,199976,17984.559534918462,5861.925259648028,2634.849628212014,0.32594210874426094,0.14650620845599485,46972,14429,2110,MRI-ESM2-0,historical,1995_2014,central
conservative,upper,codex_primary,0.0,restricted,199976,17984.559534918462,5861.925259648028,2634.849628212014,0.32594210874426094,0.14650620845599485,46972,14429,2110,MRI-ESM2-0,historical,1995_2014,central
conservative,upper,codex_primary,0.25,unadjusted,199976,17984.559534918462,5073.588577022258,2092.0139859768897,0.2821080253409309,0.1163227813233389,46972,14286,2253,MRI-ESM2-0,historical,1995_2014,central
conservative,upper,codex_primary,0.25,restricted,199976,17984.559534918462,5034.1219561805165,2044.2323735138186,0.27991355286774555,0.11366596827377272,46972,14282,2257,MRI-ESM2-0,historical,1995_2014,central
conservative,upper,codex_primary,0.5,unadjusted,199976,17984.559534918462,4285.251894396488,1612.46602614161,0.23827394193760087,0.08965835515798305,46972,14165,2374,MRI-ESM2-0,historical,1995_2014,central
conservative,upper,codex_primary,0.5,restricted,199976,17984.559534918462,4206.318652713005,1530.9509787239228,0.2338849969912302,0.08512585341617397,46972,14158,2381,MRI-ESM2-0,historical,1995_2014,central
conservative,upper,codex_primary,0.75,unadjusted,199976,17984.559534918462,3496.9152117707185,1191.7740281425472,0.1944398585342709,0.06626651188363121,46972,14049,2490,MRI-ESM2-0,historical,1995_2014,central
conservative,upper,codex_primary,0.75,restricted,199976,17984.559534918462,3378.5153492454933,1090.3796940687203,0.18785644111471483,0.060628657151800734,46972,14025,2514,MRI-ESM2-0,historical,1995_2014,central
conservative,upper,no_ecology,0.5,unadjusted,199976,17984.559534918462,5861.925259648028,2153.8061755987246,0.32594210874426094,0.11975862802850064,46972,14165,2374,MRI-ESM2-0,historical,1995_2014,central
conservative,upper,no_ecology,0.5,restricted,199976,17984.559534918462,5861.925259648028,2092.423707648654,0.32594210874426094,0.1163455631807966,46972,14158,2381,MRI-ESM2-0,historical,1995_2014,central
conservative,upper,no_maintenance,0.5,unadjusted,199976,17984.559534918462,4285.251894396488,1621.8099701817844,0.23827394193760087,0.09017790883523782,46972,14429,2110,MRI-ESM2-0,historical,1995_2014,central
conservative,upper,no_maintenance,0.5,restricted,199976,17984.559534918462,4206.318652713005,1539.878649123353,0.2338849969912302,0.08562226092518725,46972,14429,2110,MRI-ESM2-0,historical,1995_2014,central
conservative,upper,no_institutions,0.5,unadjusted,199976,17984.559534918462,4285.251894396488,1961.0108270467033,0.23827394193760087,0.10903857963489424,46972,14165,2374,MRI-ESM2-0,historical,1995_2014,central
conservative,upper,no_institutions,0.5,restricted,199976,17984.559534918462,4206.318652713005,1913.3351232475275,0.2338849969912302,0.10638765545147959,46972,14158,2381,MRI-ESM2-0,historical,1995_2014,central
core,lower,codex_primary,0.0,unadjusted,199976,17984.559534918462,6207.24169376543,1533.0823846354242,0.3451428255283969,0.08524436651666792,36270,7715,2015,MRI-ESM2-0,historical,1995_2014,historical_error_longer_ice
core,lower,codex_primary,0.0,restricted,199976,17984.559534918462,6207.24169376543,1533.0823846354242,0.3451428255283969,0.08524436651666792,36270,7715,2015,MRI-ESM2-0,historical,1995_2014,historical_error_longer_ice
core,lower,codex_primary,0.25,unadjusted,199976,17984.559534918462,5378.862979689627,1210.4775413421287,0.299082274950695,0.06730648804558653,36270,7597,2133,MRI-ESM2-0,historical,1995_2014,historical_error_longer_ice
core,lower,codex_primary,0.25,restricted,199976,17984.559534918462,5325.327011375202,1183.0577331743054,0.2961055010013258,0.06578185753603273,36270,7594,2136,MRI-ESM2-0,historical,1995_2014,historical_error_longer_ice
core,lower,codex_primary,0.5,unadjusted,199976,17984.559534918462,4550.484265613824,925.7042615728194,0.25302172437299314,0.05147216754324677,36270,7441,2289,MRI-ESM2-0,historical,1995_2014,historical_error_longer_ice
core,lower,codex_primary,0.5,restricted,199976,17984.559534918462,4443.412328984978,879.3488738693106,0.24706817647425486,0.048894657228718025,36270,7432,2298,MRI-ESM2-0,historical,1995_2014,historical_error_longer_ice
core,lower,codex_primary,0.75,unadjusted,199976,17984.559534918462,3722.1055515380212,679.7635452344521,0.2069611737952912,0.03779706385995368,36270,7365,2365,MRI-ESM2-0,historical,1995_2014,historical_error_longer_ice
core,lower,codex_primary,0.75,restricted,199976,17984.559534918462,3561.4976465947516,622.7463149596056,0.19803085194718384,0.03462672042373313,36270,7342,2388,MRI-ESM2-0,historical,1995_2014,historical_error_longer_ice
core,lower,no_ecology,0.5,unadjusted,199976,17984.559534918462,6207.24169376543,1235.5526675573167,0.3451428255283969,0.06870074661313735,36270,7441,2289,MRI-ESM2-0,historical,1995_2014,historical_error_longer_ice
core,lower,no_ecology,0.5,restricted,199976,17984.559534918462,6207.24169376543,1201.1109405492452,0.3451428255283969,0.06678567457919624,36270,7432,2298,MRI-ESM2-0,historical,1995_2014,historical_error_longer_ice
core,lower,no_maintenance,0.5,unadjusted,199976,17984.559534918462,4550.484265613824,933.7571157636554,0.25302172437299314,0.05191993242596191,36270,7715,2015,MRI-ESM2-0,historical,1995_2014,historical_error_longer_ice
core,lower,no_maintenance,0.5,restricted,199976,17984.559534918462,4443.412328984978,887.0910132952914,0.24706817647425486,0.04932514535999245,36270,7715,2015,MRI-ESM2-0,historical,1995_2014,historical_error_longer_ice
